,Line ID,Shape ID,Departure Time,Vehicle ID,Scheduled Travel Time (min),Travel Time (min),Distance (m),Energy Consumption (KJ)
834,1-800,1-800-A-14,11:59:00,veh_34007_bus,79.0,98.25,25856.794672916614,5.0
835,1-800,1-800-A-14,12:09:00,veh_34006_bus,79.0,1005.1666666666666,25856.794672916614,5.0
836,1-800,1-800-A-14,12:19:00,veh_34005_bus,79.0,997.1333333333333,25856.794672916614,5.0
837,1-800,1-800-A-14,12:29:00,veh_34004_bus,79.0,72.8,25856.794672916614,5.0
838,1-800,1-800-A-14,12:39:00,veh_34003_bus,79.0,64.33333333333333,25856.794672916614,5.0
839,1-800,1-800-A-14,12:49:00,veh_34002_bus,79.0,57.0,25856.794672916614,5.0
840,1-800,1-800-A-14,12:59:00,veh_34001_bus,79.0,50.05,25856.794672916614,5.0
841,1-800,1-800-A-14,13:09:00,veh_34000_bus,79.0,44.6,25856.794672916614,5.0
842,1-800,1-800-A-14,13:19:00,veh_33999_bus,79.0,42.28333333333333,25856.794672916614,5.0
843,1-800,1-800-A-14,13:29:00,veh_33998_bus,79.0,155.56666666666666,25856.794672916614,5.0
844,1-800,1-800-A-14,13:39:00,veh_33997_bus,79.0,152.73333333333332,25856.794672916614,5.0
845,1-800,1-800-A-14,13:49:00,veh_33996_bus,79.0,811.2833333333333,25856.794672916614,5.0
846,1-800,1-800-A-14,13:59:00,veh_33995_bus,79.0,143.86666666666667,25856.794672916614,5.0
847,1-800,1-800-A-14,14:08:00,veh_34559_bus,82.0,137.26666666666668,25856.794672916614,5.0
848,1-800,1-800-A-14,14:18:00,veh_34614_bus,85.0,132.55,25856.794672916614,5.0
849,1-800,1-800-A-14,14:28:00,veh_34618_bus,89.0,127.28333333333333,25856.794672916614,5.0
850,1-800,1-800-A-14,14:38:00,veh_34591_bus,92.0,122.38333333333334,25856.794672916614,5.0
851,1-800,1-800-A-14,14:48:00,veh_34590_bus,92.0,117.56666666666666,25856.794672916614,5.0
852,1-800,1-800-A-14,14:57:00,veh_34606_bus,94.0,111.56666666666666,25856.794672916614,5.0
853,1-800,1-800-A-14,15:07:00,veh_34186_bus,95.0,111.15,25856.794672916614,5.0
854,1-800,1-800-A-14,15:17:00,veh_34188_bus,95.0,104.51666666666667,25856.794672916614,5.0
855,1-800,1-800-A-14,15:27:00,veh_34187_bus,95.0,98.48333333333333,25856.794672916614,5.0
856,1-800,1-800-A-14,15:36:00,veh_34587_bus,96.0,92.43333333333334,25856.794672916614,5.0
857,1-800,1-800-A-14,15:45:00,veh_34567_bus,96.0,265.68333333333334,25856.794672916614,5.0
858,1-800,1-800-A-14,15:55:00,veh_34568_bus,96.0,490.8333333333333,25856.794672916614,5.0
859,1-800,1-800-A-14,16:05:00,veh_34424_bus,94.0,485.55,25856.794672916614,5.0
860,1-800,1-800-A-14,16:15:00,veh_34597_bus,92.0,483.2,25856.794672916614,5.0
861,1-800,1-800-A-14,16:25:00,veh_34501_bus,89.0,476.93333333333334,25856.794672916614,5.0
862,1-800,1-800-A-14,16:35:00,veh_34500_bus,87.0,469.15,25856.794672916614,5.0
863,1-800,1-800-A-14,16:47:00,veh_34519_bus,85.0,465.78333333333336,25856.794672916614,5.0
864,1-800,1-800-A-14,17:01:00,veh_34601_bus,82.0,456.7,25856.794672916614,5.0
865,1-800,1-800-A-14,17:13:00,veh_34589_bus,81.0,450.76666666666665,25856.794672916614,5.0
866,1-800,1-800-A-14,17:26:00,veh_34553_bus,79.0,441.5,25856.794672916614,5.0
867,1-800,1-800-A-14,17:42:00,veh_34562_bus,78.0,429.23333333333335,25856.794672916614,5.0
868,1-800,1-800-A-14,17:59:00,veh_34551_bus,75.0,419.4,25856.794672916614,5.0
869,1-800,1-800-A-14,18:14:00,veh_34552_bus,75.0,408.26666666666665,25856.794672916614,5.0
870,1-800,1-800-A-14,18:31:00,veh_34518_bus,71.0,397.5,25856.794672916614,5.0
871,1-800,1-800-A-14,18:46:00,veh_34592_bus,70.0,385.53333333333336,25856.794672916614,5.0
872,1-800,1-800-A-14,19:02:00,veh_34089_bus,69.0,375.2,25856.794672916614,5.0
873,1-800,1-800-A-14,19:18:00,veh_34612_bus,68.0,364.26666666666665,25856.794672916614,5.0
874,1-800,1-800-A-14,19:33:00,veh_34611_bus,68.0,355.8666666666667,25856.794672916614,5.0
875,1-800,1-800-A-14,19:49:00,veh_34517_bus,67.0,346.5833333333333,25856.794672916614,5.0
876,1-800,1-800-A-14,20:04:00,veh_34515_bus,67.0,336.4,25856.794672916614,5.0
877,1-800,1-800-A-14,20:19:00,veh_34516_bus,67.0,322.1666666666667,25856.794672916614,5.0
878,1-800,1-800-A-14,20:34:00,veh_34189_bus,66.0,318.1333333333333,25856.794672916614,5.0
879,1-800,1-800-A-14,20:49:00,veh_34616_bus,65.0,310.6,25856.794672916614,5.0
880,1-800,1-800-A-14,21:05:00,veh_34460_bus,63.0,299.5,25856.794672916614,5.0
881,1-800,1-800-A-14,21:20:00,veh_34594_bus,62.0,288.23333333333335,25856.794672916614,5.0
882,1-800,1-800-A-14,21:35:00,veh_34593_bus,62.0,276.96666666666664,25856.794672916614,5.0
883,1-800,1-800-A-14,21:51:00,veh_34548_bus,61.0,264.7,25856.794672916614,5.0
884,1-800,1-800-A-14,22:06:00,veh_34546_bus,61.0,252.73333333333332,25856.794672916614,5.0
885,1-800,1-800-A-14,22:21:00,veh_34547_bus,61.0,241.76666666666668,25856.794672916614,5.0
886,1-800,1-800-A-14,22:37:00,veh_34556_bus,60.0,229.9,25856.794672916614,5.0
887,1-800,1-800-A-14,22:52:00,veh_34558_bus,60.0,218.63333333333333,25856.794672916614,5.0
888,1-800,1-800-A-14,23:07:00,veh_34557_bus,60.0,206.96666666666667,25856.794672916614,5.0
889,1-800,1-800-A-14,23:23:00,veh_33916_bus,59.0,192.76666666666668,25856.794672916614,5.0
890,1-800,1-800-A-14,23:38:00,veh_33912_bus,59.0,181.5,25856.794672916614,5.0
891,1-800,1-800-A-14,23:53:00,veh_33915_bus,59.0,168.13333333333333,25856.794672916614,5.0
892,1-800,1-800-A-14,24:08:00,veh_33913_bus,59.0,159.08333333333334,25856.794672916614,5.0
893,1-800,1-800-A-14,24:23:00,veh_33914_bus,59.0,147.7,25856.794672916614,5.0
894,1-800,1-800-A-14,24:37:00,veh_33917_bus,59.0,137.43333333333334,25856.794672916614,5.0
895,1-800,1-800-R-13,05:18:00,veh_34462_bus,60.0,60.55,25618.257552746287,5.0
896,1-800,1-800-R-13,05:33:00,veh_33961_bus,61.0,60.983333333333334,25618.257552746287,5.0
897,1-800,1-800-R-13,05:48:00,veh_34485_bus,63.0,65.56666666666666,25618.257552746287,5.0
898,1-800,1-800-R-13,06:03:00,veh_34588_bus,65.0,67.6,25618.257552746287,5.0
899,1-800,1-800-R-13,06:16:00,veh_34574_bus,68.0,65.78333333333333,25618.257552746287,5.0
900,1-800,1-800-R-13,06:28:00,veh_34471_bus,73.0,69.96666666666667,25618.257552746287,5.0
901,1-800,1-800-R-13,06:37:00,veh_34595_bus,74.0,78.8,25618.257552746287,5.0
902,1-800,1-800-R-13,06:46:00,veh_34576_bus,76.0,84.71666666666667,25618.257552746287,5.0
903,1-800,1-800-R-13,06:54:00,veh_34502_bus,77.0,104.93333333333334,25618.257552746287,5.0
904,1-800,1-800-R-13,07:02:00,veh_34619_bus,78.0,no_events,25618.257552746287,0.0
905,1-800,1-800-R-13,07:08:00,veh_34603_bus,81.0,no_events,25618.257552746287,0.0
906,1-800,1-800-R-13,07:16:00,veh_34602_bus,81.0,1061.7666666666667,25618.257552746287,5.0
907,1-800,1-800-R-13,07:23:00,veh_33972_bus,82.0,1226.35,25618.257552746287,5.0
908,1-800,1-800-R-13,07:30:00,veh_34468_bus,83.0,740.9166666666666,25618.257552746287,5.0
909,1-800,1-800-R-13,07:40:00,veh_34580_bus,83.0,no_events,25618.257552746287,0.0
910,1-800,1-800-R-13,07:50:00,veh_34581_bus,83.0,225.26666666666668,25618.257552746287,5.0
911,1-800,1-800-R-13,08:01:00,veh_34564_bus,80.0,no_events,25618.257552746287,0.0
912,1-800,1-800-R-13,08:11:00,veh_34586_bus,79.0,163.35,25618.257552746287,5.0
913,1-800,1-800-R-13,08:23:00,veh_34573_bus,77.0,165.66666666666666,25618.257552746287,5.0
914,1-800,1-800-R-13,08:33:00,veh_34565_bus,76.0,191.03333333333333,25618.257552746287,5.0
915,1-800,1-800-R-13,08:44:00,veh_33874_bus,74.0,415.6333333333333,25618.257552746287,5.0
916,1-800,1-800-R-13,08:54:00,veh_33875_bus,74.0,172.9,25618.257552746287,5.0
917,1-800,1-800-R-13,09:04:00,veh_33876_bus,74.0,no_events,25618.257552746287,0.0
918,1-800,1-800-R-13,09:15:00,veh_34585_bus,73.0,171.46666666666667,25618.257552746287,5.0
919,1-800,1-800-R-13,09:25:00,veh_34577_bus,72.0,181.1,25618.257552746287,5.0
920,1-800,1-800-R-13,09:35:00,veh_34578_bus,72.0,177.26666666666668,25618.257552746287,5.0
921,1-800,1-800-R-13,09:45:00,veh_34579_bus,72.0,168.2,25618.257552746287,5.0
922,1-800,1-800-R-13,09:56:00,veh_33988_bus,72.0,1121.7666666666667,25618.257552746287,5.0
923,1-800,1-800-R-13,10:06:00,veh_33989_bus,72.0,1108.1333333333334,25618.257552746287,5.0
924,1-800,1-800-R-13,10:16:00,veh_33990_bus,72.0,53.56666666666667,25618.257552746287,5.0
925,1-800,1-800-R-13,10:26:00,veh_33991_bus,72.0,48.0,25618.257552746287,5.0
926,1-800,1-800-R-13,10:36:00,veh_33992_bus,72.0,56.333333333333336,25618.257552746287,5.0
927,1-800,1-800-R-13,10:46:00,veh_34596_bus,73.0,55.983333333333334,25618.257552746287,5.0
928,1-800,1-800-R-13,10:56:00,veh_34582_bus,74.0,64.01666666666667,25618.257552746287,5.0
929,1-800,1-800-R-13,11:05:00,veh_34561_bus,75.0,76.01666666666667,25618.257552746287,5.0
930,1-800,1-800-R-13,11:15:00,veh_33993_bus,76.0,67.01666666666667,25618.257552746287,5.0
931,1-800,1-800-R-13,11:25:00,veh_33994_bus,76.0,7.85,25618.257552746287,5.0
932,1-800,1-800-R-13,11:34:00,veh_32830_bus,77.0,7.85,25618.257552746287,5.0
933,1-800,1-800-R-13,11:44:00,veh_32831_bus,77.0,no_events,25618.257552746287,0.0
934,1-800,1-800-R-13,11:54:00,veh_32832_bus,77.0,8.2,25618.257552746287,5.0
935,1-800,1-800-R-13,12:04:00,veh_32833_bus,77.0,9.066666666666666,25618.257552746287,5.0
936,1-800,1-800-R-13,12:14:00,veh_32834_bus,77.0,9.516666666666667,25618.257552746287,5.0
937,1-800,1-800-R-13,12:24:00,veh_32835_bus,77.0,8.6,25618.257552746287,5.0
938,1-800,1-800-R-13,12:34:00,veh_32836_bus,77.0,8.033333333333333,25618.257552746287,5.0
939,1-800,1-800-R-13,12:44:00,veh_32837_bus,77.0,10.116666666666667,25618.257552746287,5.0
940,1-800,1-800-R-13,12:54:00,veh_32788_bus,78.0,7.716666666666667,25618.257552746287,5.0
941,1-800,1-800-R-13,13:04:00,veh_32789_bus,78.0,no_events,25618.257552746287,0.0
942,1-800,1-800-R-13,13:14:00,veh_32790_bus,78.0,8.433333333333334,25618.257552746287,5.0
943,1-800,1-800-R-13,13:24:00,veh_32791_bus,78.0,7.483333333333333,25618.257552746287,5.0
944,1-800,1-800-R-13,13:34:00,veh_32792_bus,78.0,8.233333333333333,25618.257552746287,5.0
945,1-800,1-800-R-13,13:44:00,veh_32793_bus,78.0,9.7,25618.257552746287,5.0
946,1-800,1-800-R-13,13:54:00,veh_32794_bus,78.0,8.116666666666667,25618.257552746287,5.0
947,1-800,1-800-R-13,14:04:00,veh_32795_bus,78.0,no_events,25618.257552746287,0.0
948,1-800,1-800-R-13,14:14:00,veh_34560_bus,80.0,7.966666666666667,25618.257552746287,5.0
949,1-800,1-800-R-13,14:24:00,veh_31995_bus,81.0,264.35,25618.257552746287,5.0
950,1-800,1-800-R-13,14:34:00,veh_34474_bus,84.0,8.766666666666667,25618.257552746287,5.0
951,1-800,1-800-R-13,14:44:00,veh_32241_bus,85.0,5.233333333333333,25618.257552746287,5.0
952,1-800,1-800-R-13,14:54:00,veh_32242_bus,85.0,no_events,25618.257552746287,0.0
953,1-800,1-800-R-13,15:00:00,veh_34473_bus,89.0,7.9,25618.257552746287,5.0
954,1-800,1-800-R-13,15:08:00,veh_34569_bus,90.0,440.5833333333333,25618.257552746287,5.0
955,1-800,1-800-R-13,15:16:00,veh_34571_bus,90.0,245.88333333333333,25618.257552746287,5.0
956,1-800,1-800-R-13,15:24:00,veh_34570_bus,90.0,no_events,25618.257552746287,0.0
957,1-800,1-800-R-13,15:30:00,veh_34617_bus,90.0,4.4,25618.257552746287,5.0
958,1-800,1-800-R-13,15:35:00,veh_32920_bus,91.0,4.0,25618.257552746287,5.0
959,1-800,1-800-R-13,15:41:00,veh_32918_bus,91.0,4.0,25618.257552746287,5.0
960,1-800,1-800-R-13,15:47:00,veh_32919_bus,91.0,no_events,25618.257552746287,0.0
961,1-800,1-800-R-13,15:52:00,veh_34598_bus,92.0,5.0,25618.257552746287,5.0
962,1-800,1-800-R-13,15:57:00,veh_34469_bus,93.0,no_events,25618.257552746287,0.0
963,1-800,1-800-R-13,16:03:00,veh_34470_bus,93.0,3.8,25618.257552746287,5.0
964,1-800,1-800-R-13,16:09:00,veh_34522_bus,92.0,3.8333333333333335,25618.257552746287,5.0
965,1-800,1-800-R-13,16:17:00,veh_34523_bus,92.0,4.5,25618.257552746287,5.0
966,1-800,1-800-R-13,16:25:00,veh_34566_bus,91.0,4.366666666666666,25618.257552746287,5.0
967,1-800,1-800-R-13,16:34:00,veh_34524_bus,88.0,2.8333333333333335,25618.257552746287,5.0
968,1-800,1-800-R-13,16:43:00,veh_34028_bus,85.0,2.8333333333333335,25618.257552746287,5.0
969,1-800,1-800-R-13,16:51:00,veh_34240_bus,83.0,2.8333333333333335,25618.257552746287,5.0
970,1-800,1-800-R-13,16:59:00,veh_34241_bus,83.0,2.8333333333333335,25618.257552746287,5.0
971,1-800,1-800-R-13,17:08:00,veh_34607_bus,82.0,2.8333333333333335,25618.257552746287,5.0
972,1-800,1-800-R-13,17:17:00,veh_34584_bus,81.0,3.4833333333333334,25618.257552746287,5.0
973,1-800,1-800-R-13,17:27:00,veh_34615_bus,80.0,2.8333333333333335,25618.257552746287,5.0
974,1-800,1-800-R-13,17:38:00,veh_34609_bus,79.0,2.8666666666666667,25618.257552746287,5.0
975,1-800,1-800-R-13,17:49:00,veh_34583_bus,78.0,2.433333333333333,25618.257552746287,5.0
976,1-800,1-800-R-13,17:59:00,veh_34613_bus,77.0,no_events,25618.257552746287,0.0
977,1-800,1-800-R-13,18:09:00,veh_34608_bus,76.0,2.183333333333333,25618.257552746287,5.0
978,1-800,1-800-R-13,18:24:00,veh_34012_bus,75.0,2.183333333333333,25618.257552746287,5.0
979,1-800,1-800-R-13,18:41:00,veh_34160_bus,73.0,2.183333333333333,25618.257552746287,5.0
980,1-800,1-800-R-13,18:57:00,veh_34513_bus,72.0,1.8,25618.257552746287,5.0
981,1-800,1-800-R-13,19:12:00,veh_34514_bus,72.0,1.4833333333333334,25618.257552746287,5.0
982,1-800,1-800-R-13,19:27:00,veh_34554_bus,71.0,no_events,25618.257552746287,0.0
983,1-800,1-800-R-13,19:43:00,veh_34521_bus,70.0,no_events,25618.257552746287,0.0
984,1-800,1-800-R-13,19:59:00,veh_31739_bus,69.0,no_events,25618.257552746287,0.0
985,1-800,1-800-R-13,20:14:00,veh_31740_bus,69.0,no_events,25618.257552746287,0.0
986,1-800,1-800-R-13,20:29:00,veh_31741_bus,69.0,no_events,25618.257552746287,0.0
987,1-800,1-800-R-13,20:44:00,veh_31742_bus,69.0,no_events,25618.257552746287,0.0
988,1-800,1-800-R-13,20:59:00,veh_31743_bus,69.0,no_events,25618.257552746287,0.0
989,1-800,1-800-R-13,21:14:00,veh_31744_bus,69.0,no_events,25618.257552746287,0.0
990,1-800,1-800-R-13,21:29:00,veh_34610_bus,67.0,no_events,25618.257552746287,0.0
991,1-800,1-800-R-13,21:44:00,veh_33011_bus,66.0,no_events,25618.257552746287,0.0
992,1-800,1-800-R-13,21:59:00,veh_33012_bus,66.0,no_events,25618.257552746287,0.0
993,1-800,1-800-R-13,22:16:00,veh_34362_bus,63.0,no_events,25618.257552746287,0.0
994,1-800,1-800-R-13,22:31:00,veh_34363_bus,63.0,no_events,25618.257552746287,0.0
995,1-800,1-800-R-13,22:46:00,veh_32816_bus,62.0,no_events,25618.257552746287,0.0
996,1-800,1-800-R-13,23:02:00,veh_34545_bus,61.0,no_events,25618.257552746287,0.0
997,1-800,1-800-R-13,23:18:00,veh_32817_bus,59.0,no_events,25618.257552746287,0.0
998,1-800,1-800-R-13,23:33:00,veh_32818_bus,59.0,no_events,25618.257552746287,0.0
999,1-800,1-800-R-13,23:48:00,veh_32819_bus,59.0,no_events,25618.257552746287,0.0
1000,1-800,1-800-R-13,24:03:00,veh_32820_bus,59.0,no_events,25618.257552746287,0.0
1001,1-800,1-800-R-13,24:18:00,veh_32821_bus,59.0,no_events,25618.257552746287,0.0
1002,1-800,1-800-R-13,24:33:00,veh_32822_bus,59.0,no_events,25618.257552746287,0.0
1003,1-800,1-800-R-13,24:48:00,veh_32823_bus,59.0,no_events,25618.257552746287,0.0
1004,1-800,1-800-R-13,25:03:00,veh_32824_bus,59.0,no_events,25618.257552746287,0.0
1005,1-807,1-807-A-89,05:13:00,veh_48039_bus,27.0,26.15,12909.56202207381,5.0
1006,1-807,1-807-A-89,05:28:00,veh_48038_bus,27.0,24.816666666666666,12909.56202207381,5.0
1007,1-807,1-807-A-89,05:42:00,veh_48005_bus,29.0,26.916666666666668,12909.56202207381,5.0
1008,1-807,1-807-A-89,05:57:00,veh_48006_bus,29.0,27.583333333333332,12909.56202207381,5.0
1009,1-807,1-807-A-89,06:12:00,veh_48022_bus,31.0,29.816666666666666,12909.56202207381,5.0
1010,1-807,1-807-A-89,06:27:00,veh_47719_bus,33.0,32.56666666666667,12909.56202207381,5.0
1011,1-807,1-807-A-89,06:43:00,veh_48023_bus,34.0,36.86666666666667,12909.56202207381,5.0
1012,1-807,1-807-A-89,06:49:00,veh_47703_bus,35.0,no_events,12909.56202207381,0.0
1013,1-807,1-807-A-89,06:55:00,veh_47702_bus,35.0,37.63333333333333,12909.56202207381,5.0
1014,1-807,1-807-A-89,07:00:00,veh_47949_bus,38.0,43.53333333333333,12909.56202207381,5.0
1015,1-807,1-807-A-89,07:06:00,veh_48042_bus,40.0,533.9833333333333,12909.56202207381,5.0
1016,1-807,1-807-A-89,07:10:00,veh_48036_bus,43.0,1247.0666666666666,12909.56202207381,5.0
1017,1-807,1-807-A-89,07:16:00,veh_47896_bus,44.0,40.95,12909.56202207381,5.0
1018,1-807,1-807-A-89,07:21:00,veh_47895_bus,44.0,1214.2666666666667,12909.56202207381,5.0
1019,1-807,1-807-A-89,07:27:00,veh_48040_bus,45.0,61.583333333333336,12909.56202207381,5.0
1020,1-807,1-807-A-89,07:33:00,veh_48041_bus,45.0,57.28333333333333,12909.56202207381,5.0
1021,1-807,1-807-A-89,07:39:00,veh_48067_bus,46.0,1200.6,12909.56202207381,5.0
1022,1-807,1-807-A-89,07:46:00,veh_48066_bus,45.0,72.61666666666666,12909.56202207381,5.0
1023,1-807,1-807-A-89,07:58:00,veh_47835_bus,43.0,938.4833333333333,12909.56202207381,5.0
1024,1-807,1-807-A-89,08:12:00,veh_48071_bus,41.0,1165.0166666666667,12909.56202207381,5.0
1025,1-807,1-807-A-89,08:24:00,veh_48059_bus,39.0,66.58333333333333,12909.56202207381,5.0
1026,1-807,1-807-A-89,08:36:00,veh_48034_bus,38.0,64.38333333333334,12909.56202207381,5.0
1027,1-807,1-807-A-89,08:49:00,veh_47679_bus,37.0,61.81666666666667,12909.56202207381,5.0
1028,1-807,1-807-A-89,09:01:00,veh_47680_bus,37.0,156.3,12909.56202207381,5.0
1029,1-807,1-807-A-89,09:13:00,veh_47681_bus,37.0,47.6,12909.56202207381,5.0
1030,1-807,1-807-A-89,09:25:00,veh_47682_bus,37.0,36.95,12909.56202207381,5.0
1031,1-807,1-807-A-89,09:37:00,veh_47683_bus,37.0,28.583333333333332,12909.56202207381,5.0
1032,1-807,1-807-A-89,09:49:00,veh_47684_bus,37.0,19.85,12909.56202207381,5.0
1033,1-807,1-807-A-89,10:01:00,veh_47685_bus,37.0,10.366666666666667,12909.56202207381,5.0
1034,1-807,1-807-A-89,10:13:00,veh_47686_bus,37.0,10.016666666666667,12909.56202207381,5.0
1035,1-807,1-807-A-89,10:25:00,veh_47687_bus,37.0,780.8833333333333,12909.56202207381,5.0
1036,1-807,1-807-A-89,10:37:00,veh_47688_bus,37.0,9.616666666666667,12909.56202207381,5.0
1037,1-807,1-807-A-89,10:49:00,veh_47689_bus,37.0,461.28333333333336,12909.56202207381,5.0
1038,1-807,1-807-A-89,11:01:00,veh_47690_bus,37.0,929.7166666666667,12909.56202207381,5.0
1039,1-807,1-807-A-89,11:13:00,veh_47691_bus,37.0,729.6666666666666,12909.56202207381,5.0
1040,1-807,1-807-A-89,11:24:00,veh_47977_bus,38.0,no_events,12909.56202207381,0.0
1041,1-807,1-807-A-89,11:36:00,veh_47978_bus,38.0,942.4166666666666,12909.56202207381,5.0
1042,1-807,1-807-A-89,11:49:00,veh_47979_bus,38.0,248.9,12909.56202207381,5.0
1043,1-807,1-807-A-89,12:01:00,veh_47980_bus,38.0,7.816666666666666,12909.56202207381,5.0
1044,1-807,1-807-A-89,12:12:00,veh_47981_bus,38.0,234.9,12909.56202207381,5.0
1045,1-807,1-807-A-89,12:23:00,veh_47982_bus,38.0,7.916666666666667,12909.56202207381,5.0
1046,1-807,1-807-A-89,12:35:00,veh_47983_bus,38.0,7.166666666666667,12909.56202207381,5.0
1047,1-807,1-807-A-89,12:47:00,veh_47984_bus,38.0,437.3833333333333,12909.56202207381,5.0
1048,1-807,1-807-A-89,12:59:00,veh_47985_bus,38.0,712.4833333333333,12909.56202207381,5.0
1049,1-807,1-807-A-89,13:11:00,veh_47986_bus,38.0,7.65,12909.56202207381,5.0
1050,1-807,1-807-A-89,13:23:00,veh_47987_bus,38.0,6.766666666666667,12909.56202207381,5.0
1051,1-807,1-807-A-89,13:34:00,veh_47988_bus,38.0,7.033333333333333,12909.56202207381,5.0
1052,1-807,1-807-A-89,13:45:00,veh_47989_bus,38.0,184.93333333333334,12909.56202207381,5.0
1053,1-807,1-807-A-89,13:56:00,veh_47990_bus,38.0,6.033333333333333,12909.56202207381,5.0
1054,1-807,1-807-A-89,14:08:00,veh_47991_bus,38.0,6.0,12909.56202207381,5.0
1055,1-807,1-807-A-89,14:20:00,veh_47992_bus,38.0,6.0,12909.56202207381,5.0
1056,1-807,1-807-A-89,14:32:00,veh_47993_bus,38.0,6.75,12909.56202207381,5.0
1057,1-807,1-807-A-89,14:44:00,veh_48068_bus,42.0,5.633333333333334,12909.56202207381,5.0
1058,1-807,1-807-A-89,14:55:00,veh_48055_bus,44.0,491.6,12909.56202207381,5.0
1059,1-807,1-807-A-89,15:06:00,veh_48051_bus,45.0,9.183333333333334,12909.56202207381,5.0
1060,1-807,1-807-A-89,15:16:00,veh_48052_bus,46.0,5.75,12909.56202207381,5.0
1061,1-807,1-807-A-89,15:27:00,veh_48053_bus,46.0,no_events,12909.56202207381,0.0
1062,1-807,1-807-A-89,15:37:00,veh_48001_bus,47.0,5.166666666666667,12909.56202207381,5.0
1063,1-807,1-807-A-89,15:47:00,veh_48002_bus,47.0,6.566666666666666,12909.56202207381,5.0
1064,1-807,1-807-A-89,15:57:00,veh_48003_bus,47.0,4.8,12909.56202207381,5.0
1065,1-807,1-807-A-89,16:06:00,veh_48004_bus,47.0,4.8,12909.56202207381,5.0
1066,1-807,1-807-A-89,16:15:00,veh_48029_bus,48.0,no_events,12909.56202207381,0.0
1067,1-807,1-807-A-89,16:23:00,veh_48000_bus,49.0,5.433333333333334,12909.56202207381,5.0
1068,1-807,1-807-A-89,16:35:00,veh_48044_bus,47.0,237.31666666666666,12909.56202207381,5.0
1069,1-807,1-807-A-89,16:47:00,veh_48056_bus,44.0,4.416666666666667,12909.56202207381,5.0
1070,1-807,1-807-A-89,16:57:00,veh_48048_bus,41.0,4.416666666666667,12909.56202207381,5.0
1071,1-807,1-807-A-89,17:09:00,veh_48049_bus,41.0,4.416666666666667,12909.56202207381,5.0
1072,1-807,1-807-A-89,17:21:00,veh_48057_bus,39.0,176.81666666666666,12909.56202207381,5.0
1073,1-807,1-807-A-89,17:34:00,veh_48058_bus,39.0,4.133333333333334,12909.56202207381,5.0
1074,1-807,1-807-A-89,17:46:00,veh_48065_bus,38.0,3.783333333333333,12909.56202207381,5.0
1075,1-807,1-807-A-89,17:58:00,veh_47997_bus,37.0,3.816666666666667,12909.56202207381,5.0
1076,1-807,1-807-A-89,18:10:00,veh_47998_bus,37.0,3.783333333333333,12909.56202207381,5.0
1077,1-807,1-807-A-89,18:25:00,veh_47999_bus,37.0,3.8333333333333335,12909.56202207381,5.0
1078,1-807,1-807-A-89,18:41:00,veh_48050_bus,36.0,483.45,12909.56202207381,5.0
1079,1-807,1-807-A-89,18:57:00,veh_48035_bus,35.0,3.45,12909.56202207381,5.0
1080,1-807,1-807-A-89,19:14:00,veh_48060_bus,34.0,213.35,12909.56202207381,5.0
1081,1-807,1-807-A-89,19:29:00,veh_47720_bus,33.0,no_events,12909.56202207381,0.0
1082,1-807,1-807-A-89,19:45:00,veh_47721_bus,33.0,no_events,12909.56202207381,0.0
1083,1-807,1-807-A-89,20:00:00,veh_47662_bus,32.0,no_events,12909.56202207381,0.0
1084,1-807,1-807-A-89,20:14:00,veh_47663_bus,32.0,no_events,12909.56202207381,0.0
1085,1-807,1-807-A-89,20:29:00,veh_47664_bus,32.0,no_events,12909.56202207381,0.0
1086,1-807,1-807-A-89,20:43:00,veh_47665_bus,32.0,no_events,12909.56202207381,0.0
1087,1-807,1-807-A-89,20:59:00,veh_47666_bus,32.0,no_events,12909.56202207381,0.0
1088,1-807,1-807-A-89,21:15:00,veh_47994_bus,31.0,no_events,12909.56202207381,0.0
1089,1-807,1-807-A-89,21:30:00,veh_47995_bus,31.0,no_events,12909.56202207381,0.0
1090,1-807,1-807-A-89,21:45:00,veh_47996_bus,31.0,no_events,12909.56202207381,0.0
1091,1-807,1-807-A-89,22:00:00,veh_47667_bus,30.0,no_events,12909.56202207381,0.0
1092,1-807,1-807-A-89,22:15:00,veh_47668_bus,30.0,no_events,12909.56202207381,0.0
1093,1-807,1-807-A-89,22:32:00,veh_47891_bus,28.0,no_events,12909.56202207381,0.0
