,Line ID,Shape ID,Departure Time,Vehicle ID,Scheduled Travel Time (min),Travel Time (min),Distance (m),Energy Consumption (kWh)
1216,1-4,1-4-A-65,09:44:00,veh_1367_bus,23.0,22.416666666666668,7639.358902042779,11.881565260920198
1217,1-4,1-4-A-65,10:14:00,veh_1368_bus,23.0,22.466666666666665,7639.358902042779,11.834586765399802
1218,1-4,1-4-A-65,10:44:00,veh_1369_bus,23.0,22.466666666666665,7639.358902042779,11.789766707822485
1219,1-4,1-4-A-65,11:14:00,veh_1350_bus,24.0,23.333333333333332,7639.358902042779,11.866095093555503
1220,1-4,1-4-A-65,11:44:00,veh_1351_bus,24.0,23.333333333333332,7639.358902042779,11.825656575516158
1221,1-4,1-4-A-65,12:13:00,veh_1352_bus,24.0,23.333333333333332,7639.358902042779,11.793095310028779
1222,1-4,1-4-A-65,12:29:00,veh_1353_bus,24.0,23.333333333333332,7639.358902042779,11.796640152733923
1223,1-4,1-4-A-65,12:44:00,veh_1354_bus,24.0,23.333333333333332,7639.358902042779,11.836586324071613
1224,1-4,1-4-A-65,13:15:00,veh_1355_bus,24.0,23.333333333333332,7639.358902042779,11.836965393562863
1225,1-4,1-4-A-65,13:45:00,veh_1356_bus,24.0,23.333333333333332,7639.358902042779,11.842721326506334
1226,1-4,1-4-A-65,14:15:00,veh_1357_bus,24.0,23.333333333333332,7639.358902042779,11.559535018580863
1227,1-4,1-4-A-65,14:45:00,veh_1358_bus,24.0,23.333333333333332,7639.358902042779,11.77893291835578
1228,1-4,1-4-A-65,14:59:00,veh_1359_bus,24.0,23.333333333333332,7639.358902042779,11.844323755342133
1229,1-4,1-4-A-65,15:13:00,veh_1360_bus,24.0,23.333333333333332,7639.358902042779,11.821658633606635
1230,1-4,1-4-A-65,15:30:00,veh_1348_bus,25.0,24.283333333333335,7639.358902042779,11.940202210656157
1231,1-4,1-4-A-65,15:47:00,veh_1402_bus,28.0,27.333333333333332,7639.358902042779,11.944425885263636
1232,1-4,1-4-A-65,16:02:00,veh_1403_bus,28.0,27.333333333333332,7639.358902042779,11.872638163540879
1233,1-4,1-4-A-65,16:18:00,veh_1345_bus,26.0,25.333333333333332,7639.358902042779,11.849462808730976
1234,1-4,1-4-A-65,16:31:00,veh_1346_bus,26.0,25.333333333333332,7639.358902042779,11.930835840904544
1235,1-4,1-4-A-65,16:47:00,veh_1347_bus,26.0,25.283333333333335,7639.358902042779,11.875422506513129
1236,1-4,1-4-A-65,17:02:00,veh_1349_bus,25.0,24.283333333333335,7639.358902042779,11.951074919649557
1237,1-4,1-4-A-65,17:21:00,veh_1390_bus,24.0,23.466666666666665,7639.358902042779,11.903387882807818
1238,1-4,1-4-A-65,17:39:00,veh_1391_bus,24.0,23.466666666666665,7639.358902042779,11.83384509234578
1239,1-4,1-4-A-65,18:03:00,veh_1392_bus,24.0,23.466666666666665,7639.358902042779,11.857982895073949
1240,1-4,1-4-A-65,19:02:00,veh_1406_bus,22.0,21.466666666666665,7639.358902042779,11.760693977472616
1241,1-4,1-4-A-65,19:59:00,veh_1411_bus,21.0,20.466666666666665,7639.358902042779,11.70158898727008
1242,1-4,1-4-A-65,20:59:00,veh_1412_bus,21.0,20.466666666666665,7639.358902042779,11.70158898727008
1243,1-4,1-4-A-65,21:59:00,veh_1342_bus,20.0,19.466666666666665,7639.358902042779,11.674285546432175
1244,1-4,1-4-A-65,22:58:00,veh_1343_bus,20.0,19.466666666666665,7639.358902042779,11.668413698158865
1245,1-4,1-4-A-65,23:58:00,veh_1344_bus,20.0,19.466666666666665,7639.358902042779,11.668413698158865
1246,1-4,1-4-R-64,06:57:00,veh_1397_bus,26.0,25.116666666666667,8857.406693227393,12.27905029823197
1247,1-4,1-4-R-64,07:10:00,veh_1337_bus,28.0,26.966666666666665,8857.406693227393,12.354836034463894
1248,1-4,1-4-R-64,07:26:00,veh_1338_bus,28.0,27.016666666666666,8857.406693227393,12.35903653251896
1249,1-4,1-4-R-64,07:40:00,veh_1339_bus,28.0,27.016666666666666,8857.406693227393,12.358693990649783
1250,1-4,1-4-R-64,07:55:00,veh_1340_bus,28.0,27.016666666666666,8857.406693227393,12.398938747469483
1251,1-4,1-4-R-64,08:10:00,veh_1341_bus,28.0,27.016666666666666,8857.406693227393,12.358344298311085
1252,1-4,1-4-R-64,08:26:00,veh_1407_bus,27.0,26.083333333333332,8857.406693227393,12.336960422339416
1253,1-4,1-4-R-64,08:45:00,veh_1398_bus,26.0,25.083333333333332,8857.406693227393,12.279114797452864
1254,1-4,1-4-R-64,09:14:00,veh_1399_bus,26.0,25.083333333333332,8857.406693227393,12.369113505948594
1255,1-4,1-4-R-64,09:44:00,veh_1400_bus,26.0,25.083333333333332,8857.406693227393,12.279114797452864
1256,1-4,1-4-R-64,10:14:00,veh_1401_bus,26.0,25.083333333333332,8857.406693227393,12.279114797452864
1257,1-4,1-4-R-64,10:43:00,veh_1378_bus,27.0,25.966666666666665,8857.406693227393,12.287024857995403
1258,1-4,1-4-R-64,11:13:00,veh_1379_bus,27.0,26.016666666666666,8857.406693227393,12.288338514929743
1259,1-4,1-4-R-64,11:28:00,veh_1380_bus,27.0,26.016666666666666,8857.406693227393,12.335839509053182
1260,1-4,1-4-R-64,11:42:00,veh_1381_bus,27.0,26.016666666666666,8857.406693227393,12.342083207276703
1261,1-4,1-4-R-64,11:57:00,veh_1382_bus,27.0,25.966666666666665,8857.406693227393,12.337698523456773
1262,1-4,1-4-R-64,12:12:00,veh_1383_bus,27.0,26.016666666666666,8857.406693227393,12.279558307098355
1263,1-4,1-4-R-64,12:27:00,veh_1393_bus,28.0,26.95,8857.406693227393,12.312070384864013
1264,1-4,1-4-R-64,12:42:00,veh_1394_bus,28.0,26.95,8857.406693227393,12.295069340229496
1265,1-4,1-4-R-64,13:14:00,veh_1384_bus,27.0,26.016666666666666,8857.406693227393,12.372963062042263
1266,1-4,1-4-R-64,13:44:00,veh_1385_bus,27.0,26.016666666666666,8857.406693227393,12.288461156235975
1267,1-4,1-4-R-64,14:14:00,veh_1386_bus,27.0,26.016666666666666,8857.406693227393,12.27986627760904
1268,1-4,1-4-R-64,14:42:00,veh_1387_bus,27.0,26.016666666666666,8857.406693227393,12.289761215769108
1269,1-4,1-4-R-64,14:58:00,veh_1388_bus,27.0,26.016666666666666,8857.406693227393,12.288338514929743
1270,1-4,1-4-R-64,15:11:00,veh_1377_bus,31.0,29.85,8857.406693227393,12.25175797951165
1271,1-4,1-4-R-64,15:25:00,veh_1361_bus,32.0,30.8,8857.406693227393,12.497872622034489
1272,1-4,1-4-R-64,15:36:00,veh_1375_bus,34.0,32.75,8857.406693227393,12.568660332139764
1273,1-4,1-4-R-64,15:38:00,veh_1371_bus,34.0,32.7,8857.406693227393,12.466925467442339
1274,1-4,1-4-R-64,15:52:00,veh_1372_bus,34.0,32.75,8857.406693227393,12.468389370745069
1275,1-4,1-4-R-64,16:07:00,veh_1373_bus,34.0,32.7,8857.406693227393,12.513052020527107
1276,1-4,1-4-R-64,16:24:00,veh_1374_bus,34.0,32.75,8857.406693227393,12.468114697795635
1277,1-4,1-4-R-64,16:46:00,veh_1414_bus,31.0,29.8,8857.406693227393,12.394248973190283
1278,1-4,1-4-R-64,17:05:00,veh_1410_bus,30.0,28.85,8857.406693227393,12.328490239206873
1279,1-4,1-4-R-64,17:32:00,veh_1408_bus,28.0,27.016666666666666,8857.406693227393,12.411930774039861
1280,1-4,1-4-R-64,17:57:00,veh_1415_bus,27.0,26.083333333333332,8857.406693227393,12.290703363301198
1281,1-4,1-4-R-64,18:31:00,veh_1416_bus,27.0,26.033333333333335,8857.406693227393,12.460477341425598
1282,1-4,1-4-R-64,19:30:00,veh_1419_bus,25.0,24.133333333333333,8857.406693227393,12.261743182827239
1283,1-4,1-4-R-64,20:30:00,veh_1420_bus,25.0,24.2,8857.406693227393,12.151298974158959
1284,1-4,1-4-R-64,21:32:00,veh_1389_bus,23.0,22.216666666666665,8857.406693227393,12.111805985956828
1285,1-4,1-4-R-64,22:32:00,veh_1362_bus,22.0,21.216666666666665,8857.406693227393,11.469824229007825
1286,1-4,1-4-R-64,23:32:00,veh_1363_bus,22.0,21.216666666666665,8857.406693227393,11.469824229007825
1287,1-51,1-51-A-183,06:30:00,veh_1424_bus,18.0,21.666666666666668,10809.248320476298,8.244062833727966
1288,1-51,1-51-A-183,07:30:00,veh_1425_bus,18.0,21.533333333333335,10809.248320476298,8.27065443885739
1289,1-51,1-51-A-183,08:30:00,veh_1426_bus,18.0,21.666666666666668,10809.248320476298,8.300365941865639
1290,1-51,1-51-A-183,09:30:00,veh_1427_bus,18.0,21.733333333333334,10809.248320476298,8.270362774997057
1291,1-51,1-51-A-183,10:31:00,veh_1428_bus,18.0,21.666666666666668,10809.248320476298,8.244062833727966
1292,1-51,1-51-A-183,11:30:00,veh_1429_bus,18.0,21.666666666666668,10809.248320476298,8.244062833727966
1293,1-51,1-51-A-183,12:30:00,veh_1430_bus,18.0,21.666666666666668,10809.248320476298,8.244062833727966
1294,1-51,1-51-A-183,13:30:00,veh_1431_bus,18.0,21.666666666666668,10809.248320476298,8.244062833727966
1295,1-51,1-51-A-183,14:29:00,veh_1459_bus,19.0,22.516666666666666,10809.248320476298,8.348883832939098
1296,1-51,1-51-A-183,15:29:00,veh_1446_bus,20.0,23.516666666666666,10809.248320476298,8.43730644803579
1297,1-51,1-51-A-183,16:29:00,veh_1447_bus,20.0,23.516666666666666,10809.248320476298,8.4076174134691
1298,1-51,1-51-A-183,17:30:00,veh_1454_bus,19.0,22.616666666666667,10809.248320476298,8.435567430019574
1299,1-51,1-51-A-183,18:29:00,veh_1455_bus,19.0,22.666666666666668,10809.248320476298,8.369614372437466
1300,1-51,1-51-A-183,19:30:00,veh_1432_bus,18.0,21.533333333333335,10809.248320476298,8.204039847217185
1301,1-51,1-51-A-183,20:30:00,veh_1433_bus,18.0,21.666666666666668,10809.248320476298,8.244062833727966
1302,1-51,1-51-A-183,21:30:00,veh_1434_bus,18.0,21.666666666666668,10809.248320476298,8.244062833727966
1303,1-51,1-51-A-183,22:30:00,veh_1435_bus,18.0,21.666666666666668,10809.248320476298,8.271933477865366
1304,1-51,1-51-A-183,23:30:00,veh_1436_bus,18.0,21.666666666666668,10809.248320476298,8.244062833727966
1305,1-51,1-51-R-225,05:51:00,veh_1437_bus,18.0,17.3,7369.034898982265,4.100050485770983
1306,1-51,1-51-R-225,06:52:00,veh_1457_bus,19.0,18.3,7369.034898982265,4.391282458076227
1307,1-51,1-51-R-225,07:52:00,veh_1458_bus,19.0,18.3,7369.034898982265,4.359260093977587
1308,1-51,1-51-R-225,08:52:00,veh_1438_bus,18.0,17.3,7369.034898982265,4.121767085335447
1309,1-51,1-51-R-225,09:52:00,veh_1439_bus,18.0,17.25,7369.034898982265,4.184305957261776
1310,1-51,1-51-R-225,10:53:00,veh_1440_bus,18.0,17.3,7369.034898982265,4.183678611665084
1311,1-51,1-51-R-225,11:52:00,veh_1441_bus,18.0,17.3,7369.034898982265,4.212266053199307
1312,1-51,1-51-R-225,12:52:00,veh_1442_bus,18.0,17.3,7369.034898982265,4.2033635666307925
1313,1-51,1-51-R-225,13:52:00,veh_1443_bus,18.0,17.3,7369.034898982265,4.121767085335447
1314,1-51,1-51-R-225,14:52:00,veh_1444_bus,18.0,17.3,7369.034898982265,4.121767085335447
1315,1-51,1-51-R-225,15:53:00,veh_1456_bus,19.0,17.983333333333334,7369.034898982265,4.150556450182963
1316,1-51,1-51-R-225,16:53:00,veh_1445_bus,18.0,17.3,7369.034898982265,4.236969495705986
1317,1-51,1-51-R-225,17:52:00,veh_1448_bus,17.0,16.3,7369.034898982265,3.913003749338755
1318,1-51,1-51-R-225,18:52:00,veh_1449_bus,17.0,16.3,7369.034898982265,3.913003749338755
1319,1-51,1-51-R-225,19:52:00,veh_1450_bus,17.0,16.3,7369.034898982265,3.913003749338755
1320,1-51,1-51-R-225,20:52:00,veh_1451_bus,17.0,16.3,7369.034898982265,3.913003749338755
1321,1-51,1-51-R-225,21:52:00,veh_1452_bus,17.0,16.3,7369.034898982265,3.9398374461266874
1322,1-51,1-51-R-225,22:52:00,veh_1453_bus,17.0,16.3,7369.034898982265,3.913003749338755
1323,1-52,1-52-A-23,06:04:00,veh_1501_bus,19.0,18.366666666666667,7689.9846627689485,5.44935970141411
1324,1-52,1-52-A-23,06:34:00,veh_1502_bus,19.0,18.3,7689.9846627689485,5.46153659412285
1325,1-52,1-52-A-23,07:04:00,veh_1488_bus,21.0,20.25,7689.9846627689485,5.90000564081042
1326,1-52,1-52-A-23,07:34:00,veh_1493_bus,23.0,22.25,7689.9846627689485,6.159076270588234
1327,1-52,1-52-A-23,08:04:00,veh_1492_bus,22.0,21.3,7689.9846627689485,5.928496344740221
1328,1-52,1-52-A-23,08:34:00,veh_1474_bus,20.0,19.5,7689.9846627689485,5.8790220065646155
1329,1-52,1-52-A-23,09:04:00,veh_1475_bus,20.0,19.383333333333333,7689.9846627689485,5.871858325677199
1330,1-52,1-52-A-23,10:04:00,veh_1467_bus,19.0,18.433333333333334,7689.9846627689485,5.649165317411171
1331,1-52,1-52-A-23,11:04:00,veh_1468_bus,19.0,18.433333333333334,7689.9846627689485,5.719391033216144
1332,1-52,1-52-A-23,12:04:00,veh_1476_bus,20.0,19.433333333333334,7689.9846627689485,5.823722715868909
1333,1-52,1-52-A-23,13:04:00,veh_1477_bus,20.0,19.383333333333333,7689.9846627689485,5.940928552198571
1334,1-52,1-52-A-23,14:04:00,veh_1478_bus,20.0,19.433333333333334,7689.9846627689485,5.8876202679815135
1335,1-52,1-52-A-23,15:04:00,veh_1489_bus,21.0,20.366666666666667,7689.9846627689485,5.896352840241918
1336,1-52,1-52-A-23,15:34:00,veh_1490_bus,21.0,20.316666666666666,7689.9846627689485,5.870919931059061
1337,1-52,1-52-A-23,16:04:00,veh_1494_bus,23.0,22.25,7689.9846627689485,6.09795111746282
1338,1-52,1-52-A-23,16:35:00,veh_1460_bus,24.0,23.366666666666667,7689.9846627689485,6.385194803757822
1339,1-52,1-52-A-23,17:04:00,veh_1491_bus,21.0,20.366666666666667,7689.9846627689485,5.898585374054368
1340,1-52,1-52-A-23,17:34:00,veh_1479_bus,20.0,19.383333333333333,7689.9846627689485,5.886765738309341
1341,1-52,1-52-A-23,18:04:00,veh_1480_bus,20.0,19.5,7689.9846627689485,5.867612270231368
1342,1-52,1-52-A-23,19:04:00,veh_1469_bus,19.0,18.5,7689.9846627689485,5.738346633905412
1343,1-52,1-52-A-23,20:04:00,veh_1470_bus,19.0,18.433333333333334,7689.9846627689485,5.670878224213133
1344,1-52,1-52-A-23,21:04:00,veh_1471_bus,19.0,18.433333333333334,7689.9846627689485,5.719636724256746
1345,1-52,1-52-A-23,22:04:00,veh_1472_bus,19.0,18.383333333333333,7689.9846627689485,5.648631906846376
1346,1-52,1-52-A-23,23:04:00,veh_1473_bus,19.0,18.5,7689.9846627689485,5.729056378053773
1347,1-52,1-52-R-519,06:28:00,veh_1506_bus,17.0,16.316666666666666,7587.2855585135785,5.554877223931261
1348,1-52,1-52-R-519,06:58:00,veh_1499_bus,20.0,18.883333333333333,7587.2855585135785,5.585409857604864
1349,1-52,1-52-R-519,07:30:00,veh_1500_bus,23.0,21.75,7587.2855585135785,5.685430491839323
1350,1-52,1-52-R-519,08:04:00,veh_1504_bus,20.0,19.05,7587.2855585135785,5.696383533797348
1351,1-52,1-52-R-519,08:32:00,veh_1505_bus,20.0,19.05,7587.2855585135785,5.73359062007542
1352,1-52,1-52-R-519,09:02:00,veh_1481_bus,18.0,17.183333333333334,7587.2855585135785,5.593448650174233
1353,1-52,1-52-R-519,09:29:00,veh_1482_bus,18.0,17.183333333333334,7587.2855585135785,5.618759866294157
1354,1-52,1-52-R-519,10:28:00,veh_1483_bus,18.0,17.183333333333334,7587.2855585135785,5.56426736033617
1355,1-52,1-52-R-519,11:28:00,veh_1484_bus,18.0,17.133333333333333,7587.2855585135785,5.595810507291799
1356,1-52,1-52-R-519,12:29:00,veh_1461_bus,19.0,18.05,7587.2855585135785,5.606534560455511
1357,1-52,1-52-R-519,13:29:00,veh_1462_bus,19.0,18.0,7587.2855585135785,5.642848558225947
1358,1-52,1-52-R-519,14:29:00,veh_1463_bus,19.0,18.0,7587.2855585135785,5.6051750500045925
1359,1-52,1-52-R-519,14:59:00,veh_1464_bus,19.0,18.05,7587.2855585135785,5.63342435167374
1360,1-52,1-52-R-519,15:30:00,veh_1486_bus,21.0,20.05,7587.2855585135785,5.753976701690329
1361,1-52,1-52-R-519,16:00:00,veh_1487_bus,21.0,20.066666666666666,7587.2855585135785,5.617990993713386
1362,1-52,1-52-R-519,16:32:00,veh_1485_bus,23.0,21.75,7587.2855585135785,5.686699743816235
1363,1-52,1-52-R-519,17:05:00,veh_1507_bus,21.0,19.883333333333333,7587.2855585135785,5.599997178323704
1364,1-52,1-52-R-519,17:30:00,veh_1465_bus,19.0,18.05,7587.2855585135785,5.541557588602921
1365,1-52,1-52-R-519,18:29:00,veh_1466_bus,19.0,18.05,7587.2855585135785,5.584218983547815
1366,1-52,1-52-R-519,19:28:00,veh_1503_bus,17.0,16.183333333333334,7587.2855585135785,5.520881080094074
1367,1-52,1-52-R-519,20:27:00,veh_1495_bus,16.0,15.316666666666666,7587.2855585135785,5.477224868663047
1368,1-52,1-52-R-519,21:27:00,veh_1496_bus,16.0,15.316666666666666,7587.2855585135785,5.460648652342927
1369,1-52,1-52-R-519,22:27:00,veh_1497_bus,16.0,15.316666666666666,7587.2855585135785,5.539011349889668
1370,1-52,1-52-R-519,23:27:00,veh_1498_bus,16.0,15.316666666666666,7587.2855585135785,5.477224868663047
1371,1-53,1-53-A-105,05:38:00,veh_1538_bus,26.0,25.383333333333333,11918.558585985926,11.836490217762533
1372,1-53,1-53-A-105,06:38:00,veh_1508_bus,28.0,27.233333333333334,11918.558585985926,12.236275833583777
1373,1-53,1-53-A-105,07:08:00,veh_1509_bus,28.0,27.233333333333334,11918.558585985926,12.010421789257183
1374,1-53,1-53-A-105,07:38:00,veh_1520_bus,29.0,28.233333333333334,11918.558585985926,12.306689380314948
1375,1-53,1-53-A-105,08:08:00,veh_1521_bus,27.0,26.233333333333334,11918.558585985926,11.864168794575834
1376,1-53,1-53-A-105,08:39:00,veh_1522_bus,27.0,26.183333333333334,11918.558585985926,11.89943487274275
1377,1-53,1-53-A-105,09:17:00,veh_1523_bus,27.0,26.233333333333334,11918.558585985926,11.809415993965585
1378,1-53,1-53-A-105,09:53:00,veh_1524_bus,27.0,26.233333333333334,11918.558585985926,11.98454433209298
1379,1-53,1-53-A-105,10:38:00,veh_1525_bus,27.0,26.233333333333334,11918.558585985926,11.7952874458644
1380,1-53,1-53-A-105,11:38:00,veh_1526_bus,27.0,26.233333333333334,11918.558585985926,11.795997026236362
1381,1-53,1-53-A-105,12:38:00,veh_1527_bus,27.0,26.233333333333334,11918.558585985926,12.10915026670478
1382,1-53,1-53-A-105,13:39:00,veh_1528_bus,27.0,26.233333333333334,11918.558585985926,11.838136477141097
1383,1-53,1-53-A-105,14:39:00,veh_1529_bus,27.0,26.233333333333334,11918.558585985926,11.86205758877112
1384,1-53,1-53-A-105,15:40:00,veh_1510_bus,28.0,27.233333333333334,11918.558585985926,12.245286718682223
1385,1-53,1-53-A-105,16:10:00,veh_1511_bus,28.0,27.266666666666666,11918.558585985926,12.206866664027132
1386,1-53,1-53-A-105,16:43:00,veh_1540_bus,31.0,30.233333333333334,11918.558585985926,12.845802431901618
1387,1-53,1-53-A-105,17:40:00,veh_1539_bus,26.0,25.383333333333333,11918.558585985926,12.026649868387011
1388,1-53,1-53-A-105,18:39:00,veh_1530_bus,25.0,24.383333333333333,11918.558585985926,12.032699891651006
1389,1-53,1-53-A-105,19:39:00,veh_1531_bus,25.0,24.383333333333333,11918.558585985926,12.008298401171857
1390,1-53,1-53-A-105,20:39:00,veh_1532_bus,25.0,24.383333333333333,11918.558585985926,11.984924379412243
1391,1-53,1-53-A-105,21:38:00,veh_1533_bus,25.0,24.383333333333333,11918.558585985926,12.010462526872574
1392,1-53,1-53-A-105,22:38:00,veh_1534_bus,25.0,24.383333333333333,11918.558585985926,11.984924379412243
1393,1-53,1-53-R-106,07:00:00,veh_1512_bus,30.0,29.55,13626.87825847145,14.058191555708907
1394,1-53,1-53-R-106,07:30:00,veh_1513_bus,30.0,29.683333333333334,13626.87825847145,14.127961721558883
1395,1-53,1-53-R-106,08:00:00,veh_1519_bus,31.0,30.633333333333333,13626.87825847145,14.10457712302043
1396,1-53,1-53-R-106,08:35:00,veh_1549_bus,34.0,33.5,13626.87825847145,14.11656004882254
1397,1-53,1-53-R-106,09:00:00,veh_1514_bus,30.0,29.633333333333333,13626.87825847145,14.076501066677292
1398,1-53,1-53-R-106,10:00:00,veh_1515_bus,30.0,29.683333333333334,13626.87825847145,14.08035721815911
1399,1-53,1-53-R-106,11:00:00,veh_1516_bus,30.0,29.633333333333333,13626.87825847145,14.082500735470504
1400,1-53,1-53-R-106,11:58:00,veh_1535_bus,31.0,30.633333333333333,13626.87825847145,13.994461076272287
1401,1-53,1-53-R-106,12:59:00,veh_1536_bus,31.0,30.683333333333334,13626.87825847145,14.028111836029016
1402,1-53,1-53-R-106,13:59:00,veh_1537_bus,31.0,30.683333333333334,13626.87825847145,13.964748602699691
1403,1-53,1-53-R-106,14:59:00,veh_1541_bus,32.0,31.366666666666667,13626.87825847145,14.014607081344643
1404,1-53,1-53-R-106,15:28:00,veh_1542_bus,32.0,31.55,13626.87825847145,14.000398096652884
1405,1-53,1-53-R-106,15:59:00,veh_1550_bus,34.0,33.36666666666667,13626.87825847145,13.832083241929908
1406,1-53,1-53-R-106,16:30:00,veh_1544_bus,33.0,32.55,13626.87825847145,14.136386471119682
1407,1-53,1-53-R-106,17:00:00,veh_1543_bus,32.0,31.55,13626.87825847145,14.001914641655292
1408,1-53,1-53-R-106,17:33:00,veh_1545_bus,31.0,30.5,13626.87825847145,14.081965679549118
1409,1-53,1-53-R-106,18:00:00,veh_1546_bus,31.0,30.416666666666668,13626.87825847145,14.104021101075476
1410,1-53,1-53-R-106,19:00:00,veh_1547_bus,31.0,30.55,13626.87825847145,14.08243808705789
1411,1-53,1-53-R-106,20:00:00,veh_1548_bus,31.0,30.366666666666667,13626.87825847145,14.054805806762774
1412,1-53,1-53-R-106,21:00:00,veh_1517_bus,30.0,29.5,13626.87825847145,13.939472451960322
1413,1-53,1-53-R-106,22:00:00,veh_1518_bus,30.0,29.55,13626.87825847145,13.928432227197439
1414,1-53,1-53-R-106,23:00:00,veh_1551_bus,29.0,28.633333333333333,13626.87825847145,13.913668161833042
1415,1-530,1-530-A-76,06:35:00,veh_1567_bus,52.0,49.65,25604.941240096923,28.461487487592866
1416,1-530,1-530-A-76,06:59:00,veh_1564_bus,58.0,55.65,25604.941240096923,28.05607157533931
1417,1-530,1-530-A-76,07:11:00,veh_1560_bus,61.0,58.68333333333333,25604.941240096923,28.614624349020875
1418,1-530,1-530-A-76,07:25:00,veh_1563_bus,62.0,59.65,25604.941240096923,28.672528412401963
1419,1-530,1-530-A-76,07:52:00,veh_1556_bus,57.0,54.65,25604.941240096923,28.575841945057107
1420,1-530,1-530-A-76,08:56:00,veh_1557_bus,57.0,54.65,25604.941240096923,28.53443564185789
1421,1-530,1-530-A-76,10:51:00,veh_1558_bus,57.0,54.65,25604.941240096923,28.57337807766055
1422,1-530,1-530-R-73,12:15:00,veh_1552_bus,53.0,52.46666666666667,25262.91285435855,19.38427840988328
1423,1-530,1-530-R-73,14:15:00,veh_1553_bus,53.0,52.483333333333334,25262.91285435855,19.3585898191073
1424,1-530,1-530-R-73,15:10:00,veh_1562_bus,54.0,53.46666666666667,25262.91285435855,19.29666626127805
1425,1-530,1-530-R-73,15:18:00,veh_1565_bus,55.0,54.516666666666666,25262.91285435855,19.508064240256747
